Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3607,3607,6975,"off. ( mta subway 34th st and herald sq (b and d and f and m and n and q and are and w) in new york, ny) https: and and t.co and z7vy3khmrb",2021-03-26 23:45:38+00:00,2021-03-26,2021-12,Subway,Negative,The subway service at 34th St and Herald Sq was disrupted.
3608,3608,6976,can you try to get shuttle buses i know it will take time,2021-03-26 23:43:25+00:00,2021-03-26,2021-12,Bus,Negative,The shuttle buses are taking longer than expected.
3609,3609,6978,"waiting. ( mta subway grand st (b and d) in new york, ny) https: and and t.co and dcmzh9wxvj",2021-03-26 23:33:09+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is about waiting for the subway at the Grand Street station on the B and D lines in New York City.
3610,3610,6979,i am not a fan of public transportation to begin with. the slightest delay or inconvenience really stresses me out. to be stuck in a closed train cart for an hour and then walk for 20 min to a different train station with 3 other lines also fucked up is really frustrating for me,2021-03-26 23:20:06+00:00,2021-03-26,2021-12,Subway,Negative,"The subway was delayed and inconvenient, causing stress and frustration."
3611,3611,6981,love a complete mta meltdown. keeps us humble,2021-03-26 23:01:18+00:00,2021-03-26,2021-12,Subway,Negative,The MTA meltdown keeps people humble.
3612,3612,6985,stuck on the j train for an hour. wax place is now closed. i have not eaten since 1 p.m. and i am still in bk. https: and and t.co and fikjadqecu,2021-03-26 22:25:37+00:00,2021-03-26,2021-12,Subway,Negative,"The subway was delayed for an hour and the wax place closed, causing inconvenience."
3613,3613,6986,mta: the upper level of the verrazzano bridge is closed in both directions due to high wind conditions. give yourself extra travel time,2021-03-26 21:57:48+00:00,2021-03-26,2021-12,Car,Negative,The upper level of the Verrazzano Bridge is closed due to high wind conditions.
3614,3614,6989,ahh friday. cannot wait to go home and be lazy [three firetrucks pull up to your subway stop and fdny leaps out and runs into the station] hmm,2021-03-26 20:48:35+00:00,2021-03-26,2021-12,Subway,Negative,The firetrucks and FDNY personnel at the subway stop disrupted the person's plans to go home and relax.
3615,3615,6991,"it is brave to take the subway ! a virus combined with pickpockets, i would not dare to go.",2021-03-26 20:41:16+00:00,2021-03-26,2021-12,Subway,Negative,The subway is perceived as unsafe due to the presence of a virus and pickpockets.
3616,3616,6992,standing at chambers street waiting for an uptown 2 or 3 train. any updates?,2021-03-26 20:24:19+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is asking for updates on the train's arrival time.
3617,3617,6996,services has definitely gone down. you want the amount of riders to grow but you are not providing reliable service!!!!! bxm3 ?!?!?!?!?!?!? i have been waiting for an hour now !!!!!!,2021-03-26 20:06:06+00:00,2021-03-26,2021-12,Bus,Negative,The bus service was not reliable and caused delays.
3618,3618,6997,bxm3 ????????? where are you? late is not even the word.,2021-03-26 20:00:24+00:00,2021-03-26,2021-12,Bus,Negative,The bus was late.
3619,3619,6998,"i grew up in gravesend about two blocks from the elevated f train line, but since then i have only lived near stations that were underground, so any time i can actually hear the freight train go by around here i go wild",2021-03-26 19:57:10+00:00,2021-03-26,2021-12,Subway,Positive,"The person grew up near an elevated train line and now lives near underground stations, so they get excited when they can hear a freight train go by."
3620,3620,6999,when you are close enough to hear the freight train make its daily trek through bushwick https: and and t.co and wova9dqxit,2021-03-26 19:53:45+00:00,2021-03-26,2021-12,Unknown,Neutral,Doesn't talk about travel modes
3621,3621,7000,i pay a fee to ride a bus. i pay a fee to ride the subway so why not user fee for roads?? in ny there is a gasoline tax but were that $$ goes is anyone's guess,2021-03-26 19:50:20+00:00,2021-03-26,2021-12,Car,Negative,"The speaker believes that there should be a fee for using roads, similar to the fees for buses and subways."
3622,3622,7003,"i am at mta subway dyckman st (1) in new york, ny https: and and t.co and ki21mue2a4",2021-03-26 19:04:46+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is just a location tag.
3623,3623,7004,i was playing subway surfers for 2 hours during my tattoo lmfaooo,2021-03-26 19:03:30+00:00,2021-03-26,2021-12,Subway,Positive,The tweet is about playing a game.
3624,3624,7006,what is going on with number 1 train?,2021-03-26 18:20:08+00:00,2021-03-26,2021-12,Subway,Negative,The tweet is asking about the status of the number 1 subway train.
3625,3625,7012,damn riding the train feels a lot different,2021-03-26 17:01:31+00:00,2021-03-26,2021-12,Subway,Negative,The train feels different.
3626,3626,7015,you do not even have a valid drivers license. take the train. use your bus pass https: and and t.co and fb8vgydsjt,2021-03-26 15:56:39+00:00,2021-03-26,2021-12,Bus,Negative,"The person does not have a valid driver's license, so they should use the bus instead."
3627,3627,7016,decided to try the subway. about 11.30 am so not crowded but far from empty either. everyone masked and trying to social distance but not really feasible,2021-03-26 15:46:15+00:00,2021-03-26,2021-12,Subway,Negative,The subway was crowded and social distancing was difficult.
3628,3628,7018,the mta workers at the booths are the most miserable people,2021-03-26 15:39:32+00:00,2021-03-26,2021-12,Subway,Negative,The sentiment expressed towards MTA workers is negative.
3629,3629,7019,i hate white men so much. this man really shoved me while trying to get the train that we were both going on only for the train to be stopped at the station for another 2 minutes.,2021-03-26 15:24:43+00:00,2021-03-26,2021-12,Subway,Negative,The man shoved the speaker and the train was stopped for 2 more minutes.
3630,3630,7020,"i wonder how on earth they could arrive at a central location next to the lirr, subway, bus stops, bike lanes.... oh right. we are waiting on that last one.",2021-03-26 15:22:00+00:00,2021-03-26,2021-12,Unknown,Negative,The tweet is expressing frustration about waiting for a bike lane.
3631,3631,7022,"that is cool and all, but our transit system is barely managing as it is. on avg approx 5.5 million people take just the subway each day. 1. if you add 750k 1mil the system breaks. 2. sometimes driving is faster because the mta routes are not direct.",2021-03-26 14:49:09+00:00,2021-03-26,2021-12,Subway,Negative,The subway system is struggling to handle the high volume of passengers.
3632,3632,7023,"it was great to see you again, nyc!! today i learned next time moynihan train hall at new york penn station https: and and t.co and k4hobirxdh",2021-03-26 14:44:27+00:00,2021-03-26,2021-12,Unknown,Neutral,The tweet is about a specific location in New York City.
3633,3633,7024,what the 'invisible' people cleaning the subway want riders to know https: and and t.co and spayqo6ibx,2021-03-26 14:37:07+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is about the 'invisible' people cleaning the subway and what they want riders to know.
3634,3634,7026,"""god damn she sweet! we did delancey street, we hop the d train you do not understand the streets""",2021-03-26 14:06:26+00:00,2021-03-26,2021-12,Subway,Negative,The tweet is incoherent and difficult to understand.
3635,3635,7027,true but the number of people who blamed de blasio for the subway problems would astonish you.,2021-03-26 13:42:57+00:00,2021-03-26,2021-12,Subway,Negative,The tweet criticizes the number of people who blamed de Blasio for subway problems.
3636,3636,7029,what the 'invisible' people cleaning the subway want riders to know https: and and t.co and vx2mwox2s8 please read,2021-03-26 13:38:10+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is about the people who clean the subway and what they want riders to know.
3637,3637,7030,"for some people, it is not even affording it as much as it is they do not truly believe they should pay. having talked to some people on the train, there are some who 100% believe their entitled to hope the turnstile and ride for free. they have the money, they just do not care.",2021-03-26 13:37:27+00:00,2021-03-26,2021-12,Subway,Negative,"Some people believe they are entitled to ride the subway for free, even if they have the money to pay."
3638,3638,7031,the solution to i 95 traffic is better train svc and station parking will get cars off the road,2021-03-26 13:36:44+00:00,2021-03-26,2021-12,Car,Positive,The solution to i95 traffic is to improve train service and station parking.
3639,3639,7032,i am so sorry that was attacked and pushed down subway stairs. these senseless attacks must stop. we should not be afraid to use the subways or buses! glad she is doing better. looking forward to seeing her on the campaign trail. https: and and t.co and oiai0bmnn8,2021-03-26 12:52:45+00:00,2021-03-26,2021-12,Subway,Negative,The tweet expresses anger and concern about a recent attack on a subway passenger.
3640,3640,7033,floyd bed casper mattress brooklinen sheets. the subway ads have won.,2021-03-26 12:42:17+00:00,2021-03-26,2021-12,Subway,Positive,The subway ads were successful.
3641,3641,7035,"i am at mta subway 96th st (6) in new york, ny https: and and t.co and 6nnoduyuly",2021-03-26 12:30:29+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is about a specific subway station and platform.
3642,3642,7037,will be interesting to see forecasts of pabt volumes from now to 5 years out. yesterday was the busiest i have seen the path in a year...,2021-03-26 12:24:33+00:00,2021-03-26,2021-12,Bus,Neutral,The busiest day on the path in a year.
3643,3643,7039,"why are people working in the mta so stupid, do they really hire anyone",2021-03-26 12:13:22+00:00,2021-03-26,2021-12,Subway,Negative,The tweet expresses a negative sentiment towards the MTA and its employees.
3644,3644,7043,just saw someone tap their bank card to go through the subway turnstile and it legit looked like a magic trick.,2021-03-26 11:05:47+00:00,2021-03-26,2021-12,Subway,Positive,The subway turnstile was unlocked by a magic trick.
3645,3645,7044,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and sqbicdy7wa",2021-03-26 11:01:34+00:00,2021-03-26,2021-12,Subway,Neutral,The tweet is about a specific location.
3646,3646,7045,i say i will take the train everyday in the morning but i do not,2021-03-26 10:06:44+00:00,2021-03-26,2021-12,Subway,Negative,The person did not take the train every morning as they said they would.
3647,3647,7048,the quaker lady wondering why everyone and their mom is on my side of the train car,2021-03-26 09:22:37+00:00,2021-03-26,2021-12,Subway,Negative,The tweet expresses frustration and confusion about the situation.
3648,3648,7050,ever look at somebody and just wonder how they moan during sex? me on the subway,2021-03-26 07:54:27+00:00,2021-03-26,2021-12,Subway,Negative,The tweet is inappropriate and offensive.
3649,3649,7051,the fact that you cannot even ride the train right now at 3:47 am in new york city is so wild...rona needs to go like forreal pack it up,2021-03-26 07:47:26+00:00,2021-03-26,2021-12,Subway,Negative,The subway is not running at 3:47 am in New York City.
